code,name,theme,source,freq,lastupdate,status
PNADC12_ESPSC12,Pessoas ocupadas - empregado no setor privado sem carteira assinada (exclusive trabalhadores domésticos),Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_ESPUB12,Pessoas ocupadas - empregado no setor público (inclusive servidor estatutário e militar),Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_ESPUBCC12,Pessoas ocupadas - empregado no setor público com carteira assinada (inclusive servidor estatutário e militar),Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_ESPUBMIL12,Pessoas ocupadas - empregado no setor público - servidor estatutário e militar,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_ESPUBSC12,Pessoas ocupadas - empregado no setor público sem carteira assinada (inclusive servidor estatutário e militar),Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_FFT12,Pessoas fora da força de trabalho,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_FT12,Pessoas na força de trabalho,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_FTDES12,Pessoas desalentadas,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_FTSUBOCU12,Pessoas subocupadas,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_MRRTE12,Massa de rendimento real de todos os trabalhos efetivos mensais,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_MRRTH12,Massa de rendimento real de todos os trabalhos habituais mensais,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_MRTE12,Massa de rendimento de todos os trabalhos efetivos mensais,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_MRTH12,Massa de rendimento de todos os trabalhos habituais mensais,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_NDESOC12,Nível da desocupação,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_NOCUP12,Nível da ocupação,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_OCUPAGR12,"Pessoas ocupadas - agricultura, pecuária, produção florestal, pesca e aquicultura",Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_OCUPALOJ12,Pessoas ocupadas - alojamento e alimentação,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_OCUPCOM12,"Pessoas ocupadas - comércio, reparação de veículos automotores e motocicletas",Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_OCUPCONST12,Pessoas ocupadas - construção,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_OCUPCONT12,"Pessoas ocupadas, por contribuição para instituto de previdência em qualquer trabalho",Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_OCUPDOM12,Pessoas ocupadas - serviços domésticos,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_OCUPIG12,Pessoas ocupadas - indústria geral,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_OCUPINFO12,"Pessoas ocupadas - informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas",Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_OCUPOUT12,Pessoas ocupadas - outros serviços,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_OCUPPUB12,"Pessoas ocupadas - administraçõ pública, defesa, seguridade, educação, saúde humana e serviço social",Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_OCUPTRANS12,"Pessoas ocupadas - transporte, armazenagem e correio",Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_PD12,Pessoas desocupadas,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_PI12,Pessoas de 14 anos ou mais de idade,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_PO12,Pessoas ocupadas,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_POP12,População total,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_RRPE12,Rendimento real médio do trabalho principal efetivo mensal,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_RRPH12,Rendimento real médio do trabalho principal habitual mensal,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_RRPHAGR12,"Rendimento real médio do trabalho principal habitual mensal - agricultura, pecuária, produção florestal, pesca e aquicultura",Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_RRPHEMP12,Rendimento real médio do trabalho principal habitual mensal - empregador,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Inactive
PNADC12_RRPHESPCC12,Rendimento real médio do trabalho principal habitual mensal - empregado setor privado com carteira assinada (exclusive trabalhadores domésticos),Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_RRPHESPSC12,Rendimento real médio do trabalho principal habitual mensal - empregado setor privado sem carteira assinada (exclusive trabalhadores domésticos),Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_RRPHESPUB12,Rendimento real médio do trabalho principal habitual mensal - empregado setor público (inclusive servidor estatutário e militar),Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Inactive
PNADC12_RRPHIG12,Rendimento real médio do trabalho principal habitual mensal - indústria geral,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_RRPHPUB12,"Rendimento real médio do trabalho principal habitual mensal - administração pública, defesa, seguridade, educação, saúde humana e serviços sociais",Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_RRTE12,Rendimento real médio de todos os trabalhos efetivos mensais,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_RRTH12,Rendimento real médio de todos os trabalhos habituais mensais,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_RTE12,Rendimento médio de todos os trabalhos efetivos mensais,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_RTH12,Rendimento médio de todos os trabalhos habituais mensais,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_TDESOC12,Taxa de desemprego (desocupação),Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_TDESSUBOC12,Taxa combinada de desocupação e de subocupação,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_TFA12,Pessoas ocupadas - trabalhador familiar auxiliar,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_TPART12,Taxa de participação na força de trabalho,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_TRDOM12,Pessoas ocupadas - trabalhador doméstico,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_TRDOMCC12,Pessoas ocupadas - trabalhador doméstico com carteira assinada,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_TRDOMCS12,Pessoas ocupadas - trabalhador doméstico sem carteira assinada,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
PNADC12_TSUBOC12,Taxa de subocupação,Macroeconomic,IBGE/PNAD Contínua,Monthly,2025-06-27,Active
DEPIS_ESVIDA,Esperança de vida ao nascer,Macroeconomic,IBGE/Pop,Yearly,2023-05-30,Active
DEPIS_POPHP,População residente - homens - 1º de julho - projeção,Macroeconomic,IBGE/Pop,Yearly,2025-02-19,Active
DEPIS_POPMP,População residente - mulheres - 1º de julho - projeção,Macroeconomic,IBGE/Pop,Yearly,2025-02-19,Active
DEPIS_POPP,População residente - 1º de julho - projeção,Macroeconomic,IBGE/Pop,Yearly,2025-02-19,Active
DEPIS_TMI,Taxa de mortalidade infantil  (por mil nascidos vivos),Macroeconomic,IBGE/Pop,Yearly,2023-05-30,Active
DEPIS_POP,População,Macroeconomic,IBGE/Pop,Decennial,2023-11-01,Active
DEPIS_POPH,População - homens,Macroeconomic,IBGE/Pop,Decennial,2023-11-02,Active
DEPIS_POPM,População - mulheres,Macroeconomic,IBGE/Pop,Decennial,2023-11-02,Active
SCN10_AADMY10,"PIB - serviços - administração, saúde e educação públicas e seguridade social - preços correntes",Macroeconomic,IBGE/SCN Anual,Yearly,2024-11-27,Active
SCN10_CFG10,PIB - consumo final - governo - índice real (base 2010 = 100),Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_CFGG10,PIB - consumo final - governo - variação real anual,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_CFGGN10,PIB - consumo final - governo,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_CFISFLSFN10,PIB - consumo final - ISFLSF,Macroeconomic,IBGE/SCN Anual,Yearly,2024-01-15,Active
SCN10_CFPPNEX10,PIB - consumo final - famílias - exclusive ISFLSF - índice real (base 2010 = 100),Macroeconomic,IBGE/SCN Anual,Yearly,2024-01-15,Active
SCN10_CFPPNEXC10,PIB - consumo final - famílias - exclusive ISFLSF,Macroeconomic,IBGE/SCN Anual,Yearly,2024-11-27,Active
SCN10_CFPPNEXCG10,PIB - consumo final - famílias - exclusive ISFLSF - variação real anual,Macroeconomic,IBGE/SCN Anual,Yearly,2024-01-15,Active
SCN10_CTN10,PIB - consumo final,Macroeconomic,IBGE/SCN Anual,Yearly,2024-11-27,Active
SCN10_CTNG10,PIB - consumo final - variação real anual,Macroeconomic,IBGE/SCN Anual,Yearly,2024-01-15,Active
SCN10_CTNP10,PIB - consumo final (preços 2010),Macroeconomic,IBGE/SCN Anual,Yearly,2024-01-15,Active
SCN10_DAN10,PIB - demanda total,Macroeconomic,IBGE/SCN Anual,Yearly,2024-11-27,Active
SCN10_DIPIBG10,PIB - preços de mercado - deflator implícito - variação anual,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_FBKF10,PIB - formação bruta de capital fixo - índice real (base 2010 = 100),Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_FBKFCG10,PIB - formação bruta de capital fixo - construção - variação real anual,Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_FBKFCN10,PIB - formação bruta de capital fixo - construção,Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_FBKFG10,PIB - formação bruta de capital fixo - variação real anual,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_FBKFM10,PIB - formação bruta de capital fixo - máquinas e equipamentos -  índice real (base 2010 = 100),Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_FBKFMN10,PIB - formação bruta de capital fixo - máquinas e equipamentos,Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_FBKFMP10,PIB - formação bruta de capital fixo - máquinas e equipamentos  (preços 2010),Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_FBKFN10,PIB - formação bruta de capital fixo,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_FBKFOG10,PIB - formação bruta de capital fixo - outros -  variação real anual,Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_FBKFON10,PIB - formação bruta de capital fixo - outros,Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_FBKFP10,PIB - formação bruta de capital fixo (preços 2010),Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_FBKFPIBV10,PIB - taxa de investimento - preços correntes,Macroeconomic,IBGE/SCN Anual,Yearly,2024-11-27,Active
SCN10_FBKG10,PIB - formação bruta de capital - variação real anual,Macroeconomic,IBGE/SCN Anual,Yearly,2024-01-15,Active
SCN10_FBKN10,PIB - formação bruta de capital,Macroeconomic,IBGE/SCN Anual,Yearly,2024-11-27,Active
SCN10_FBKP10,PIB - formação bruta de capital (preços 2010),Macroeconomic,IBGE/SCN Anual,Yearly,2024-01-15,Active
SCN10_IPBN10,PIB - impostos sobre produtos,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_MBSZG10,PIB - importações - bens e serviços - variação real anual,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_MBSZN10,PIB - importações - bens e serviços,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_PIB10,PIB - preços de mercado - índice real (base 2010 = 100),Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_PIBG10,PIB - preços de mercado - variação real anual,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_PIBN10,PIB - preços de mercado,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_PIBP10,PIB - preços de mercado (preços 2010),Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_PIBPB10,PIB - preços básicos - índice real (base 2010 = 100),Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_PIBPBG10,PIB - preços básicos - variação real anual,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_PIBPBN10,PIB - preços básicos,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_PIBPBP10,PIB - preços básicos (preços 2010),Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_RLON10,PIB - excedente operacional bruto e rendimento misto bruto,Macroeconomic,IBGE/SCN Anual,Yearly,2024-01-15,Active
SCN10_RWN10,PIB - remuneração dos empregados - salários,Macroeconomic,IBGE/SCN Anual,Yearly,2024-01-15,Active
SCN10_RWTN10,PIB - remuneração dos empregados,Macroeconomic,IBGE/SCN Anual,Yearly,2024-01-15,Active
SCN10_VAADMN10,"PIB - serviços - administração, saúde e educação públicas e seguridade social",Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_VAAGRO10,PIB - agropecuária - índice real (base 2010 = 100),Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_VAAGROG10,PIB - agropecuária - variação real anual,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_VAAGRON10,PIB - agropecuária,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_VAAGROP10,PIB - agropecuária (preços 2010),Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_VAAGROY10,PIB - agropecuária - preços correntes,Macroeconomic,IBGE/SCN Anual,Yearly,2024-11-27,Active
SCN10_VACOG10,PIB - indústria - construção civil - variação real anual,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_VACOMN10,PIB - serviços - comércio,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_VACOMY10,PIB - serviços - comércio - preços correntes,Macroeconomic,IBGE/SCN Anual,Yearly,2024-11-27,Active
SCN10_VACON10,PIB - indústria - construção civil,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_VACOP10,PIB - indústria - construção civil (preços 2010),Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_VACOY10,PIB - indústria - construção civil - preços correntes,Macroeconomic,IBGE/SCN Anual,Yearly,2024-11-27,Active
SCN10_VAEMG10,PIB - indústria - extrativa - variação real anual,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_VAEMN10,PIB - indústria - extrativa,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_VAEMY10,PIB - indústria - extrativa - preços correntes,Macroeconomic,IBGE/SCN Anual,Yearly,2024-11-27,Active
SCN10_VAIND10,PIB - indústria - índice real (base 2010 = 100),Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_VAINDG10,PIB - indústria - variação real anual,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_VAINDN10,PIB - indústria,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_VAINDP10,PIB - indústria (preços 2010),Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_VAINDY10,PIB - indústria - preços correntes,Macroeconomic,IBGE/SCN Anual,Yearly,2024-11-27,Active
SCN10_VAIT10,PIB - indústria - transformação - índice real (base 2010 = 100),Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_VAITG10,PIB - indústria - transformação - variação real anual,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_VAITN10,PIB - indústria - transformação,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_VAITP10,PIB - indústria - transformação (preços 2010),Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_VAITY10,PIB - indústria - transformação - preços correntes,Macroeconomic,IBGE/SCN Anual,Yearly,2024-11-27,Active
SCN10_VASERVG10,PIB - serviços - variação real anual,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_VASERVN10,PIB - serviços,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_VASERVP10,PIB - serviços (preços 2010),Macroeconomic,IBGE/SCN Anual,Yearly,2024-03-08,Active
SCN10_VASERVY10,PIB - serviços - preços correntes,Macroeconomic,IBGE/SCN Anual,Yearly,2024-11-27,Active
SCN10_VATRAN10,"PIB - serviços - transporte, armazenagem e correio",Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_VBPN10,PIB - produção,Macroeconomic,IBGE/SCN Anual,Yearly,2024-11-27,Active
SCN10_VESTOG10,PIB - formação bruta de capital - variação de estoque - variação real anual,Macroeconomic,IBGE/SCN Anual,Yearly,2024-01-15,Active
SCN10_VESTON10,PIB - formação bruta de capital - variação de estoque,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_XBSZG10,PIB - exportações - bens e serviços - variação real anual,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
SCN10_XBSZN10,PIB - exportações - bens e serviços,Macroeconomic,IBGE/SCN Anual,Yearly,2025-03-20,Active
PAN4_PIBPMG4,PIB real,Macroeconomic,IBGE/SCN Trim.,Quarterly,2025-05-30,Active
PAN4_PIBPMV4,PIB nominal,Macroeconomic,IBGE/SCN Trim.,Quarterly,2025-05-30,Active
SCN104_CFGGN104,PIB - consumo final - APU,Macroeconomic,IBGE/SCN Trim.,Quarterly,2025-05-30,Active
SCN104_CFPPI104,PIB - consumo final - famílias - índice real encadeado (média 1995 = 100),Macroeconomic,IBGE/SCN Trim.,Quarterly,2025-05-30,Active
SCN104_CFPPN104,PIB - consumo final - famílias,Macroeconomic,IBGE/SCN Trim.,Quarterly,2025-05-30,Active
SCN104_FBKFG104,PIB - formação bruta de capital fixo - variação real trimestral sobre mesmo trimestre do ano anterior,Macroeconomic,IBGE/SCN Trim.,Quarterly,2025-05-30,Active
SCN104_FBKFI104,PIB - formação bruta de capital fixo - índice real encadeado (média 1995 = 100),Macroeconomic,IBGE/SCN Trim.,Quarterly,2025-05-30,Active
SCN104_FBKFN104,PIB - formação bruta de capital fixo,Macroeconomic,IBGE/SCN Trim.,Quarterly,2025-05-30,Active
SCN104_MBSZN104,PIB - importações - bens e serviços,Macroeconomic,IBGE/SCN Trim.,Quarterly,2025-05-30,Active
SCN104_PIB104,PIB - preços básicos - índice real encadeado (média 1995 = 100),Macroeconomic,IBGE/SCN Trim.,Quarterly,2025-05-30,Active
SCN104_PIBAGPAS104,PIB - agropecuária - índice real encadeado dessazonalizado (média 1995 = 100),Macroeconomic,IBGE/SCN Trim.,Quarterly,2025-05-30,Active
SCN104_PIBAGPG104,PIB - agropecuária   - variação real trimestral sobre mesmo trimestre do ano anterior,Macroeconomic,IBGE/SCN Trim.,Quarterly,2025-05-30,Active
SCN104_PIBAGPV104,PIB - agropecuária,Macroeconomic,IBGE/SCN Trim.,Quarterly,2025-05-30,Active
SCN104_PIBAGR104,PIB - agropecuária - índice real encadeado (média 1995 = 100),Macroeconomic,IBGE/SCN Trim.,Quarterly,2025-05-30,Active
SCN104_PIBAS104,PIB - preços básicos - índice real encadeado dessazonalizado (média 1995 = 100),Macroeconomic,IBGE/SCN Trim.,Quarterly,2025-05-30,Active
SCN104_PIBCPPAS104,PIB - consumo final - famílias - índice real encadeado dessazonalizado (média 1995 = 100),Macroeconomic,IBGE/SCN Trim.,Quarterly,2025-05-30,Active
SCN104_PIBFBKFAS104,PIB - formação bruta de capital fixo - índice real encadeado dessazonalizado (média 1995 = 100),Macroeconomic,IBGE/SCN Trim.,Quarterly,2025-05-30,Active
SCN104_PIBICCAS104,PIB - indústria - construção civil -  índice real encadeado dessazonalizado (média 1995 = 100),Macroeconomic,IBGE/SCN Trim.,Quarterly,2025-05-30,Active
